"sp_name","esthe_score","file_name","copyright"
"Halichoeres_chloropterus","1531.1917","Halichoeres_chloropterus_M_1","YES"
"Halichoeres_chrysus","1540.5996","Halichoeres_chrysus_M_2","NO"
"Halichoeres_cosmetus","1606.1516","Halichoeres_cosmetus_F_1","YES"
"Halichoeres_dimidiatus","1510.276","Halichoeres_dimidiatus_A_1","YES"
"Halichoeres_discolor","1537.9905","Halichoeres_discolor_A_3","YES"
"Halichoeres_dispilus","1576.2694","Halichoeres_dispilus_M_1","YES"
"Halichoeres_erdmanni","1419.653","Halichoeres_erdmanni_F_2","YES"
"Halichoeres_garnoti","1629.5781","Halichoeres_garnoti_M_2","NO"
"Halichoeres_hartzfeldii","1551.7234","Halichoeres_hartzfeldii_M_1","YES"
"Halichoeres_hortulanus","1620.546","Halichoeres_hortulanus_F_2","YES"
"Halichoeres_insularis","1426.631","Halichoeres_insularis_A_1","YES"
"Halichoeres_iridis","1518.179","Halichoeres_iridis_M_2","YES"
"Halichoeres_leucoxanthus","1484.5774","Halichoeres_leucoxanthus_A_1","YES"
"Halichoeres_leucurus","1651.5039","Halichoeres_leucurus_F_1","NO"
"Halichoeres_maculipinna","1537.8568","Halichoeres_maculipinna_M_1","NO"
"Halichoeres_malpelo","1286.56","Halichoeres_malpelo_A_1","YES"
"Halichoeres_margaritaceus","1506.8066","Halichoeres_margaritaceus_A_1","YES"
"Halichoeres_marginatus","1729.909","Halichoeres_marginatus_M_1","YES"
"Halichoeres_melanochir","1505.7798","Halichoeres_melanochir_M_1","YES"
"Halichoeres_melanurus","1726.599","Halichoeres_melanurus_M_1","YES"
"Halichoeres_melasmapomus","1556.9404","Halichoeres_melasmapomus_F_2","YES"
"Halichoeres_miniatus","1450.3728","Halichoeres_miniatus_M_1","YES"
"Halichoeres_nebulosus","1445.5898","Halichoeres_nebulosus_M_1","YES"
"Halichoeres_nicholsi","1483.3372","Halichoeres_nicholsi_J_1","NO"
"Halichoeres_nigrescens","1490.7407","Halichoeres_nigrescens_M_1","YES"
"Halichoeres_notospilus","1459.405","Halichoeres_notospilus_A_1","YES"
"Halichoeres_orientalis","1612.8192","Halichoeres_orientalis_F_1","NO"
"Halichoeres_ornatissimus","1667.409","Halichoeres_ornatissimus_F_1","NO"
"Halichoeres_pictus","1576.0796","Halichoeres_pictus_M_1","YES"
"Halichoeres_poeyi","1551.2446","Halichoeres_poeyi_A_1","YES"
"Halichoeres_prosopeion","1527.9421","Halichoeres_prosopeion_J_2","YES"
"Halichoeres_radiatus","1628.4575","Halichoeres_radiatus_A_1","NO"
"Halichoeres_richmondi","1721.7285","Halichoeres_richmondi_M_1","NO"
"Halichoeres_salmofasciatus","1474.9365","Halichoeres_salmofasciatus_F_3","YES"
"Halichoeres_scapularis","1625.6522","Halichoeres_scapularis_M_1","YES"
"Halichoeres_semicinctus","1434.7173","Halichoeres_semicinctus_M_1","YES"
"Halichoeres_socialis","1571.0424","Halichoeres_socialis_A_1","YES"
"Halichoeres_solorensis","1459.1299","Halichoeres_solorensis_M_1","YES"
"Halichoeres_tenuispinis","1457.8679","Halichoeres_tenuispinis_M_1","YES"
"Halichoeres_timorensis","1470.134","Halichoeres_timorensis_F_1","YES"
"Halichoeres_trimaculatus","1395.3833","Halichoeres_trimaculatus_A_1","YES"
"Halichoeres_trispilus","1423.2806","Halichoeres_trispilus_A_2","YES"
"Helcogramma_chica","1386.9841","Helcogramma_chica_A_1","YES"
"Helcogramma_decurrens","1417.4434","Helcogramma_decurrens_J_2","YES"
"Helcogramma_maldivensis","1437.4197","Helcogramma_maldivensis_A_1","YES"
"Helcogramma_striata","1470.5349","Helcogramma_striata_A_3","NO"
"Helcogrammoides_cunninghami","1380.8518","Helcogrammoides_cunninghami_A_3","YES"
"Helicolenus_percoides","1399.8354","Helicolenus_percoides_A_1","YES"
"Helotes_sexlineatus","1381.2585","Helotes_sexlineatus_A_1","NO"
"Hemiglyphidodon_plagiometopon","1634.7","Hemiglyphidodon_plagiometopon_J_2","NO"
"Hemigymnus_fasciatus","1522.7773","Hemigymnus_fasciatus_A_1","YES"
"Hemigymnus_melapterus","1538.4285","Hemigymnus_melapterus_M_1","YES"
"Hemilepidotus_jordani","1300.2756","Hemilepidotus_jordani_A_1","NO"
"Hemiramphus_depauperatus","1188.2681","Hemiramphus_depauperatus_A_1","YES"
"Hemitaurichthys_multispinosus","1445.2021","Hemitaurichthys_multispinosus_A_1","YES"
"Hemitaurichthys_polylepis","1567.3386","Hemitaurichthys_polylepis_A_1","NO"
"Hemitaurichthys_thompsoni","1188.046","Hemitaurichthys_thompsoni_A_1","NO"
"Hemitaurichthys_zoster","1599.224","Hemitaurichthys_zoster_A_1","YES"
"Heniochus_acuminatus","1727.23481901297","Heniochus_acuminatus_68","YES"
"Heniochus_chrysostomus","1625.951","Heniochus_chrysostomus_A_1","YES"
"Heniochus_diphreutes","1605.2539","Heniochus_diphreutes_A_1","YES"
"Heniochus_intermedius","1683.231","Heniochus_intermedius_A_1","YES"
"Heniochus_monoceros","1685.1045","Heniochus_monoceros_A_1","YES"
"Heniochus_pleurotaenia","1706.578","Heniochus_pleurotaenia_A_1","YES"
"Heniochus_singularius","1679.1431","Heniochus_singularius_A_1","YES"
"Heniochus_varius","1699.7896","Heniochus_varius_A_1","YES"
"Heteroclinus_adelaidae","1484.8943","Heteroclinus_adelaidae_A_3","YES"
"Heteroclinus_johnstoni","1303.9784","Heteroclinus_johnstoni_A_2","YES"
"Heteroclinus_perspicillatus","1376.4818","Heteroclinus_perspicillatus_A_1","YES"
"Heteroclinus_roseus","1603.5149","Heteroclinus_roseus_A_1","YES"
"Heteroclinus_tristis","1527.1866","Heteroclinus_tristis_A_3","YES"
"Heteroconger_hassi","1394.2643","Heteroconger_hassi_A_1","YES"
"Heteropriacanthus_cruentatus","1589.8715","Heteropriacanthus_cruentatus_A_5","NO"
"Heteroscarus_acroptilus","1672.6042","Heteroscarus_acroptilus_M_3","NO"
"Heterostichus_rostratus","1399.065","Heterostichus_rostratus_A_3","YES"
"Hexagrammos_agrammus","1320.9182","Hexagrammos_agrammus_A_2","NO"
"Hexagrammos_decagrammus","1611.8132","Hexagrammos_decagrammus_F_1","YES"
"Hexagrammos_otakii","1298.272","Hexagrammos_otakii_A_2","YES"
"Hexagrammos_stelleri","1195.0107","Hexagrammos_stelleri_A_1","NO"
"Hipposcarus_harid","1610.091","Hipposcarus_harid_M_1","YES"
"Hipposcarus_longiceps","1411.4258","Hipposcarus_longiceps_M_2","YES"
"Holacanthus_bermudensis","1789.705","Holacanthus_bermudensis_J_1","NO"
"Holacanthus_ciliaris","2019.0776","Holacanthus_ciliaris_J_1","YES"
"Holacanthus_clarionensis","1781.8696","Holacanthus_clarionensis_A_1","NO"
"Holacanthus_passer","1944.946","Holacanthus_passer_J_2","NO"
"Holacanthus_tricolor","1672.5197","Holacanthus_tricolor_J_1","NO"
"Holocentrus_adscensionis","1463.6086","Holocentrus_adscensionis_A_2","YES"
"Holocentrus_rufus","1541.1945","Holocentrus_rufus_A_2","NO"
"Hologymnosus_annulatus","1467.1549","Hologymnosus_annulatus_M_1","YES"
"Hologymnosus_doliatus","1651.8","Hologymnosus_doliatus_M_2","YES"
"Hoplolatilus_cuniculus","1401.855","Hoplolatilus_cuniculus_A_2","YES"
"Hoplolatilus_starcki","1543.3209","Hoplolatilus_starcki_A_3","YES"
"Hoplopagrus_guentherii","1363.2988","Hoplopagrus_guentherii_A_1","YES"
"Hyperlophus_vittatus","1334.2523","Hyperlophus_vittatus_A_1","NO"
"Hypoatherina_barnesi","1159.8907","Hypoatherina_barnesi_A_1","YES"
"Hypoplectrodes_annulatus","1429.94","Hypoplectrodes_annulatus_A_1",NA
"Hypoplectrodes_huntii","1399.0332","Hypoplectrodes_huntii_A_1","YES"
"Hypoplectrodes_maccullochi","1394.6465","Hypoplectrodes_maccullochi_A_1","YES"
"Hypoplectrodes_nigroruber","1422.7932","Hypoplectrodes_nigroruber_A_3","YES"
"Hypoplectrus_aberrans","1444.3691","Hypoplectrus_aberrans_A_1","NO"
"Hypoplectrus_castroaguirrei","1402.7039","Hypoplectrus_castroaguirrei_A_1","YES"
"Hypoplectrus_chlorurus","1243.5764","Hypoplectrus_chlorurus_A_1","NO"
"Hypoplectrus_gemma","1640.0754","Hypoplectrus_gemma_A_2","YES"
"Hypoplectrus_guttavarius","1518.1299","Hypoplectrus_guttavarius_A_1","YES"
"Hypoplectrus_indigo","1543.2405","Hypoplectrus_indigo_A_1","NO"
"Hypoplectrus_maya","1673.9512","Hypoplectrus_maya_A_3","YES"
"Hypoplectrus_nigricans","1348.6116","Hypoplectrus_nigricans_A_1","NO"
"Hypoplectrus_providencianus","1421.3805","Hypoplectrus_providencianus_A_1","YES"
"Hypoplectrus_puella","1601.457","Hypoplectrus_puella_A_3","YES"
"Hypoplectrus_unicolor","1439.956","Hypoplectrus_unicolor_A_1","YES"
"Hyporhamphus_affinis","1417.6658","Hyporhamphus_affinis_A_3","YES"
"Hyporthodus_flavolimbatus","1396.8091","Hyporthodus_flavolimbatus_A_2","NO"
"Hyporthodus_niveatus","1467.6296","Hyporthodus_niveatus_A_3","NO"
"Hyporthodus_octofasciatus","1441.6201","Hyporthodus_octofasciatus_A_1","YES"
"Hypsoblennius_proteus","1369.4032","Hypsoblennius_proteus_A_1","YES"
"Hypsurus_caryi","1276.2573","Hypsurus_caryi_A_1","YES"
"Hypsypops_rubicundus","1632.5394","Hypsypops_rubicundus_A_1","YES"
"Iniistius_celebicus","1332.8065","Iniistius_celebicus_J_1","YES"
"Iniistius_pavo","1519.1898","Iniistius_pavo_J_5","YES"
"Inimicus_caledonicus","1333.9347","Inimicus_caledonicus_A_1","YES"
"Inimicus_filamentosus","1283.9229","Inimicus_filamentosus_A_1","YES"
"Isocirrhitus_sexfasciatus","1325.4392","Isocirrhitus_sexfasciatus_A_1","YES"
"Istigobius_campbelli","1458.2278","Istigobius_campbelli_A_1","YES"
"Istigobius_decoratus","1397.9783","Istigobius_decoratus_A_2","YES"
"Istigobius_goldmanni","1297.9531","Istigobius_goldmanni_A_1","YES"
"Istigobius_hoesei","1336.6866","Istigobius_hoesei_A_2","YES"
"Istigobius_nigroocellatus","1365.408","Istigobius_nigroocellatus_A_1","YES"
"Istigobius_rigilius","1294.8616","Istigobius_rigilius_A_2","YES"
"Itycirrhitus_wilhelmi","1423.8867","Itycirrhitus_wilhelmi_M_1","YES"
"Jenkinsia_lamprotaenia","1190.3181","Jenkinsia_lamprotaenia_A_1","YES"
"Johnrandallia_nigrirostris","1753.4598","Johnrandallia_nigrirostris_A_2","NO"
"Jordania_zonope","1523.3152","Jordania_zonope_A_2","YES"
"Karalepis_stewarti","1438.6104","Karalepis_stewarti_A_1","YES"
"Koumansetta_hectori","1572.0763","Koumansetta_hectori_A_3","NO"
"Koumansetta_rainfordi","1564.0269","Koumansetta_rainfordi_A_1","NO"
"Kuhlia_mugil","1255.9805","Kuhlia_mugil_A_3","YES"
"Kyphosus_analogus","1312.7297","Kyphosus_analogus_A_1","YES"
"Kyphosus_azureus","1303.961","Kyphosus_azureus_J_1","NO"
"Kyphosus_bigibbus","1365.1187","Kyphosus_bigibbus_A_2","YES"
"Kyphosus_cinerascens","1380.67507402792","Kyphosus_cinerascens_69","YES"
"Kyphosus_cornelii","1210.3396","Kyphosus_cornelii_A_1","YES"
"Kyphosus_elegans","1515.1533","Kyphosus_elegans_A_2","YES"
"Kyphosus_incisor","1277.9211","Kyphosus_incisor_A_1","YES"
"Kyphosus_ocyurus","1385.769","Kyphosus_ocyurus_A_1","YES"
"Kyphosus_sectatrix","1367.9722","Kyphosus_sectatrix_A_1","YES"
"Kyphosus_sydneyanus","1259.4878","Kyphosus_sydneyanus_A_1","YES"
"Kyphosus_vaigiensis","1595.033","Kyphosus_vaigiensis_J_1","YES"
"Labracinus_cyclophthalmus","1662.2322","Labracinus_cyclophthalmus_A_1","NO"
"Labracinus_lineatus","1416.8057","Labracinus_lineatus_A_1","YES"
"Labracoglossa_nitida","1442.1716","Labracoglossa_nitida_A_2","YES"
"Labrichthys_unilineatus","1587.562","Labrichthys_unilineatus_M_1","YES"
"Labrisomus_cricota","1357.3588","Labrisomus_cricota_F_1","YES"
"Labrisomus_jenkinsi","1430.5754","Labrisomus_jenkinsi_F_1","YES"
"Labrisomus_multiporosus","1377.3937","Labrisomus_multiporosus_A_2","YES"
"Labrisomus_nuchipinnis","1440.5532","Labrisomus_nuchipinnis_M_2","NO"
"Labrisomus_socorroensis","1302.5531","Labrisomus_socorroensis_A_1","YES"
"Labroides_bicolor","1395.388","Labroides_bicolor_A_1","YES"
"Labroides_dimidiatus","1589.454","Labroides_dimidiatus_J_1","YES"
"Labroides_pectoralis","1412.858","Labroides_pectoralis_A_1","YES"
"Labroides_phthirophagus","1548.288","Labroides_phthirophagus_A_1","NO"
"Labroides_rubrolabiatus","1509.064","Labroides_rubrolabiatus_A_1","NO"
"Labropsis_alleni","1341.354","Labropsis_alleni_F_1","YES"
"Labropsis_australis","1482.897","Labropsis_australis_J_1","YES"
"Labropsis_manabei","1447.627","Labropsis_manabei_J_1","YES"
"Labropsis_micronesica","1527.5764","Labropsis_micronesica_J_1","YES"
"Labropsis_xanthonota","1505.0315","Labropsis_xanthonota_F_1","NO"
"Labrus_bergylta","1468.6587","Labrus_bergylta_A_6","YES"
"Labrus_merula","1441.9674","Labrus_merula_M_1","YES"
"Labrus_mixtus","1567.6466","Labrus_mixtus_M_1","NO"
"Labrus_viridis","1421.3103","Labrus_viridis_A_2","NO"
"Lachnolaimus_maximus","1727.8342","Lachnolaimus_maximus_J_1","NO"
"Lactophrys_bicaudalis","1801.585","Lactophrys_bicaudalis_A_1","YES"
"Lactophrys_triqueter","1727.6631","Lactophrys_triqueter_J_1","NO"
"Lactoria_diaphana","1442.1666","Lactoria_diaphana_A_2","YES"
"Lactoria_fornasini","1750.1792","Lactoria_fornasini_A_1","YES"
"Larabicus_quadrilineatus","1622.6812","Larabicus_quadrilineatus_F_2","NO"
"Latridopsis_ciliaris","1190.2876","Latridopsis_ciliaris_A_1","YES"
"Latridopsis_forsteri","1213.2971","Latridopsis_forsteri_A_2","YES"
"Latropiscis_purpurissatus","1513.8617","Latropiscis_purpurissatus_F_1","YES"
"Leiocottus_hirundo","1452.4552","Leiocottus_hirundo_A_2","NO"
"Lepidonectes_bimaculatus","1441.4833","Lepidonectes_bimaculatus_A_1","YES"
"Lepidonectes_clarkhubbsi","1377.4294","Lepidonectes_clarkhubbsi_M_1","YES"
"Lepidonectes_corallicola","1382.8268","Lepidonectes_corallicola_A_2","NO"
"Lepidozygus_tapeinosoma","1270.7053","Lepidozygus_tapeinosoma_A_2","NO"
"Leptatherina_presbyteroides","1129.9993","Leptatherina_presbyteroides_A_1","YES"
"Leptocottus_armatus","1202.6685","Leptocottus_armatus_A_1","YES"
"Leptojulis_cyanopleura","1448.8291","Leptojulis_cyanopleura_M_2","YES"
"Leptoscarus_vaigiensis","1423.0588","Leptoscarus_vaigiensis_M_1","YES"
"Lesueurigobius_friesii","1415.3774","Lesueurigobius_friesii_A_2","YES"
"Lethrinus_amboinensis","1225.5707","Lethrinus_amboinensis_A_1","YES"
"Lethrinus_atkinsoni","1356.8182","Lethrinus_atkinsoni_A_2","YES"
"Lethrinus_borbonicus","1329.5593","Lethrinus_borbonicus_A_1","NO"
"Lethrinus_erythracanthus","1516.6145","Lethrinus_erythracanthus_A_2","YES"
"Lethrinus_erythropterus","1317.7307","Lethrinus_erythropterus_A_1","YES"
"Lethrinus_genivittatus","1268.9729","Lethrinus_genivittatus_A_1","YES"
"Lethrinus_harak","1306.7319","Lethrinus_harak_J_1","YES"
"Lethrinus_laticaudis","1236.7789","Lethrinus_laticaudis_A_1","YES"
"Lethrinus_lentjan","1323.6185","Lethrinus_lentjan_A_1","YES"
"Lethrinus_microdon","1262.7653","Lethrinus_microdon_A_2","YES"
"Lethrinus_miniatus","1480.8706","Lethrinus_miniatus_A_1","YES"
"Lethrinus_nebulosus","1351.0537","Lethrinus_nebulosus_A_2","YES"
"Lethrinus_obsoletus","1366.4641","Lethrinus_obsoletus_A_1","YES"
"Lethrinus_olivaceus","1272.9038","Lethrinus_olivaceus_A_2","YES"
"Lethrinus_ornatus","1374.611","Lethrinus_ornatus_A_1","YES"
"Lethrinus_rubrioperculatus","1198.9828","Lethrinus_rubrioperculatus_A_1","YES"
"Lethrinus_variegatus","1303.4965","Lethrinus_variegatus_A_1","YES"
"Lethrinus_xanthochilus","1207.1523","Lethrinus_xanthochilus_A_1",NA
"Leviprora_inops","1270.2183","Leviprora_inops_A_1","YES"
"Limnichthys_fasciatus","1302.9308","Limnichthys_fasciatus_A_2","YES"
"Liparis_montagui","1373.2683","Liparis_montagui_A_3","NO"
"Lipophrys_pholis","1403.3503","Lipophrys_pholis_A_1","NO"
"Lithognathus_lithognathus","1135.3191","Lithognathus_lithognathus_A_2","NO"
"Lithognathus_mormyrus","1167.3372","Lithognathus_mormyrus_A_2","YES"
"Liza_luciae","1210.6265","Liza_luciae_A_1","YES"
"Lotella_rhacina","1407.9292","Lotella_rhacina_A_1","YES"
"Lotilia_graciliosa","1563.2234","Lotilia_graciliosa_A_2","NO"
"Lucayablennius_zingaro","1406.4331","Lucayablennius_zingaro_A_2","YES"
"Lutjanus_alexandrei","1413.0015","Lutjanus_alexandrei_A_1","YES"
"Lutjanus_analis","1253.097","Lutjanus_analis_A_1","NO"
"Lutjanus_apodus","1279.3514","Lutjanus_apodus_A_1","YES"
"Lutjanus_aratus","1314.064","Lutjanus_aratus_A_1","YES"
"Lutjanus_argentimaculatus","1314.644","Lutjanus_argentimaculatus_A_2","NO"
"Lutjanus_argentiventris","1487.494","Lutjanus_argentiventris_A_1","NO"
"Lutjanus_biguttatus","1521.4805","Lutjanus_biguttatus_A_1","YES"
"Lutjanus_bohar","1298.369","Lutjanus_bohar_A_1","YES"
"Lutjanus_boutton","1383.2051","Lutjanus_boutton_A_1","YES"
"Lutjanus_campechanus","1311.7465","Lutjanus_campechanus_A_1","YES"
"Lutjanus_carponotatus","1426.0303","Lutjanus_carponotatus_A_2","NO"
"Lutjanus_cyanopterus","1320.4766","Lutjanus_cyanopterus_A_1","NO"
"Lutjanus_decussatus","1382.7709","Lutjanus_decussatus_A_1","YES"
"Lutjanus_ehrenbergii","1373.3657","Lutjanus_ehrenbergii_A_2","YES"
"Lutjanus_erythropterus","1315.9668","Lutjanus_erythropterus_A_1","YES"
"Lutjanus_fulviflamma","1445.1396","Lutjanus_fulviflamma_A_3","YES"
"Lutjanus_fulvus","1359.3312","Lutjanus_fulvus_A_2","YES"
"Lutjanus_gibbus","1350.8519","Lutjanus_gibbus_A_1","YES"
"Lutjanus_griseus","1249.4421","Lutjanus_griseus_A_2","YES"
"Lutjanus_guttatus","1396.0505","Lutjanus_guttatus_A_1","YES"
"Lutjanus_inermis","1348.265","Lutjanus_inermis_A_1","NO"
"Lutjanus_jocu","1248.7681","Lutjanus_jocu_A_1","NO"
"Lutjanus_johnii","1284.77","Lutjanus_johnii_A_1","NO"
"Lutjanus_jordani","1318.7922","Lutjanus_jordani_A_2","NO"
"Lutjanus_kasmira","1672.9222","Lutjanus_kasmira_A_3","YES"
"Lutjanus_lemniscatus","1231.0204","Lutjanus_lemniscatus_A_2","YES"
"Lutjanus_lutjanus","1448.0084","Lutjanus_lutjanus_A_1","YES"
"Lutjanus_mahogoni","1294.1746","Lutjanus_mahogoni_A_3","NO"
"Lutjanus_monostigma","1408.506","Lutjanus_monostigma_A_1","YES"
"Lutjanus_novemfasciatus","1273.7043","Lutjanus_novemfasciatus_A_2","YES"
"Lutjanus_quinquelineatus","1539.8824","Lutjanus_quinquelineatus_A_1","YES"
"Lutjanus_rivulatus","1355.8278","Lutjanus_rivulatus_A_1","YES"
"Lutjanus_rufolineatus","1396.0298","Lutjanus_rufolineatus_A_1","YES"
"Lutjanus_russellii","1286.7357","Lutjanus_russellii_A_1","NO"
"Lutjanus_sebae","1634.4224","Lutjanus_sebae_A_1","YES"
"Lutjanus_semicinctus","1355.159","Lutjanus_semicinctus_A_1","YES"
"Lutjanus_synagris","1488.9008","Lutjanus_synagris_A_2","YES"
"Lutjanus_viridis","1652.2372","Lutjanus_viridis_A_1","YES"
"Lutjanus_vitta","1394.6052","Lutjanus_vitta_A_1","YES"
"Luzonichthys_waitei","1462.709","Luzonichthys_waitei_A_2","YES"
"Luzonichthys_whitleyi","1440.7019","Luzonichthys_whitleyi_A_1","NO"
"Lythrypnus_dalli","1572.8599","Lythrypnus_dalli_A_2","YES"
"Lythrypnus_gilberti","1559.9214","Lythrypnus_gilberti_A_1","YES"
"Lythrypnus_insularis","1450.49","Lythrypnus_insularis_A_1","YES"
"Macolor_macularis","1583.6282","Macolor_macularis_J_1","YES"
"Macolor_niger","1726.297","Macolor_niger_J_1","YES"
"Macrodontogobius_wilburi","1202.6987","Macrodontogobius_wilburi_A_3","YES"
"Macropharyngodon_bipartitus","1737.3223","Macropharyngodon_bipartitus_M_1","YES"
"Macropharyngodon_choati","1682.7805","Macropharyngodon_choati_J_1","YES"
"Macropharyngodon_geoffroy","1876.6006","Macropharyngodon_geoffroy_F_2","NO"
"Macropharyngodon_kuiteri","1584.4089","Macropharyngodon_kuiteri_A_2","YES"
"Macropharyngodon_meleagris","1851.0017","Macropharyngodon_meleagris_J_2","YES"
"Macropharyngodon_negrosensis","1647.2039","Macropharyngodon_negrosensis_F_3","NO"
"Macropharyngodon_ornatus","1636.8391","Macropharyngodon_ornatus_A_1","YES"
"Malacanthus_brevirostris","1343.2151","Malacanthus_brevirostris_A_1","YES"
"Malacanthus_latovittatus","1570.0227","Malacanthus_latovittatus_J_2","YES"
"Malacanthus_plumieri","1397.4043","Malacanthus_plumieri_J_1","YES"
"Malacoctenus_boehlkei","1545.891","Malacoctenus_boehlkei_A_1","YES"
"Malacoctenus_ebisui","1287.9675","Malacoctenus_ebisui_A_1","YES"
"Malacoctenus_hubbsi","1471.2422","Malacoctenus_hubbsi_A_1","YES"
"Malacoctenus_macropus","1423.3191","Malacoctenus_macropus_F_1","YES"
"Malacoctenus_margaritae","1292.9585","Malacoctenus_margaritae_A_1","YES"
"Malacoctenus_tetranemus","1314.5741","Malacoctenus_tetranemus_A_2","YES"
"Malacoctenus_triangulatus","1518.2258","Malacoctenus_triangulatus_A_2","YES"
"Malacoctenus_zonifer","1429.0007","Malacoctenus_zonifer_A_2","YES"
"Malacoctenus_zonogaster","1384.9312","Malacoctenus_zonogaster_A_1","NO"
"Manonichthys_splendens","1682.0692","Manonichthys_splendens_A_1","YES"
"Maxillicosta_scabriceps","1375.0337","Maxillicosta_scabriceps_A_1","YES"
"Mccoskerichthys_sandae","1426.7549","Mccoskerichthys_sandae_A_1","YES"
"Mecaenichthys_immaculatus","1788.0703","Mecaenichthys_immaculatus_J_1","YES"
"Medialuna_californiensis","1207.8044","Medialuna_californiensis_A_1","NO"
"Megalops_atlanticus","1179.4038","Megalops_atlanticus_A_2","YES"
"Meiacanthus_abruptus","1372.1084","Meiacanthus_abruptus_A_1","NO"
"Meiacanthus_atrodorsalis","1393.1328","Meiacanthus_atrodorsalis_A_1","NO"
"Meiacanthus_bundoon","1377.083","Meiacanthus_bundoon_A_1","NO"
"Meiacanthus_crinitus","1424.3813","Meiacanthus_crinitus_A_2","YES"
"Meiacanthus_ditrema","1413.3691","Meiacanthus_ditrema_A_1","YES"
"Meiacanthus_grammistes","1511.7374","Meiacanthus_grammistes_A_3","NO"
"Meiacanthus_kamoharai","1492.5701","Meiacanthus_kamoharai_A_3","YES"
"Meiacanthus_lineatus","1454.2295","Meiacanthus_lineatus_A_1","YES"
"Meiacanthus_luteus","1597.063","Meiacanthus_luteus_A_1","YES"
"Meiacanthus_mossambicus","1347.0894","Meiacanthus_mossambicus_A_2","NO"
"Meiacanthus_naevius","1297.7194","Meiacanthus_naevius_A_1","YES"
"Meiacanthus_nigrolineatus","1396.4569","Meiacanthus_nigrolineatus_A_1","YES"
"Meiacanthus_oualanensis","1467.2362","Meiacanthus_oualanensis_A_1","YES"
"Meiacanthus_phaeus","1346.1976","Meiacanthus_phaeus_A_2","YES"
"Meiacanthus_smithi","1336.3682","Meiacanthus_smithi_A_2","YES"
"Meiacanthus_tongaensis","1502.8591","Meiacanthus_tongaensis_A_2","NO"
"Melanogrammus_aeglefinus","1288.4818","Melanogrammus_aeglefinus_A_2","NO"
"Melichthys_indicus","1711.6821","Melichthys_indicus_A_2","NO"
"Melichthys_niger","1652.3381","Melichthys_niger_A_3","NO"
"Melichthys_vidua","1515.147","Melichthys_vidua_A_1","YES"
"Mendosoma_lineatum","1161.2399","Mendosoma_lineatum_A_1","YES"
"Meuschenia_australis","1486.829","Meuschenia_australis_M_1","YES"
"Meuschenia_flavolineata","1446.1617","Meuschenia_flavolineata_A_1","YES"
"Meuschenia_freycineti","1614.3027","Meuschenia_freycineti_M_2","YES"
"Meuschenia_galii","1558.7295","Meuschenia_galii_A_2","YES"
"Meuschenia_hippocrepis","1560.2344","Meuschenia_hippocrepis_M_1","YES"
"Meuschenia_scaber","1506.9257","Meuschenia_scaber_A_4","YES"
"Meuschenia_trachylepis","1501.3447","Meuschenia_trachylepis_A_1","YES"
"Meuschenia_venusta","1615.0911","Meuschenia_venusta_A_3","YES"
"Microcanthus_strigatus","1728.8317","Microcanthus_strigatus_A_1","YES"
"Microgobius_microlepis","1403.8716","Microgobius_microlepis_A_1","YES"
"Microlepidotus_brevipinnis","1142.0642","Microlepidotus_brevipinnis_A_2","YES"
"Microspathodon_bairdii","1713.1604","Microspathodon_bairdii_J_1","YES"
"Microspathodon_chrysurus","1838.4607","Microspathodon_chrysurus_J_2","YES"
"Microspathodon_dorsalis","1597.8657","Microspathodon_dorsalis_J_2","YES"
"Mimoblennius_lineathorax","1298.4072","Mimoblennius_lineathorax_A_1","YES"
"Mola_mola","1406.5112","Mola_mola_A_1","NO"
"Molva_molva","1201.6925","Molva_molva_A_1","NO"
"Monacanthus_chinensis","1600.0361","Monacanthus_chinensis_F_3","YES"
"Monacanthus_tuckeri","1550.3715","Monacanthus_tuckeri_A_3","NO"
"Monodactylus_argenteus","1598.4283","Monodactylus_argenteus_J_1","NO"
"Monotaxis_grandoculis","1310.52832245656","Monotaxis_grandoculis_juv_80","YES"
"Monotaxis_heterodon","1482.0134","Monotaxis_heterodon_A_3","YES"
"Mugil_cephalus","1291.4783","Mugil_cephalus_A_2","NO"
"Mugil_curema","1204.4344","Mugil_curema_A_1","NO"
"Mugil_galapagensis","1155.9421","Mugil_galapagensis_A_1","YES"
"Mulloidichthys_dentatus","1355.728","Mulloidichthys_dentatus_A_1","YES"
"Mulloidichthys_flavolineatus","1340.2747","Mulloidichthys_flavolineatus_A_1","NO"
"Mulloidichthys_martinicus","1381.0525","Mulloidichthys_martinicus_A_2","YES"
"Mulloidichthys_mimicus","1460.8328","Mulloidichthys_mimicus_A_2","NO"
"Mulloidichthys_vanicolensis","1322.7488","Mulloidichthys_vanicolensis_A_1","YES"
"Mullus_argentinae","1324.1792","Mullus_argentinae_A_1","YES"
"Mullus_surmuletus","1333.6909","Mullus_surmuletus_A_3","YES"
"Muraena_argus","1328.9865","Muraena_argus_A_2","YES"
"Muraena_augusti","1302.8214","Muraena_augusti_A_2","YES"
"Muraena_clepsydra","1265.6404","Muraena_clepsydra_A_1","NO"
"Muraena_helena","1401.795","Muraena_helena_A_1","NO"
"Muraena_lentiginosa","1359.6732","Muraena_lentiginosa_A_2","NO"
"Mycteroperca_bonaci","1625.1187","Mycteroperca_bonaci_A_1","YES"
"Mycteroperca_fusca","1560.5621","Mycteroperca_fusca_A_3","NO"
